ID,lang_count
1295694681997807616,3
13142952,2
511077655,1
1271854808274743296,1
91117255,1
23936865,3
3696591863,1
1199719255538905088,2
234724266,1
40156330,1
850408942664658944,1
953642766315245568,5
29635094,2
1293747151474958336,1
127398666,4
376499282,1
1107896723936940032,1
168290039,5
1176978592481337344,1
17216021,2
1170428155720622080,1
1035208786607321088,1
34235834,4
1528476246,2
1888452019,1
2361678404,3
1924071992,1
421104025,1
764962305578786816,1
1294679136661901312,3
951485909127573504,2
15474653,1
15922651,1
25333609,1
1222323715431714816,1
3063702081,3
1214388472741597184,3
221782984,1
785264439272566784,1
1085408921597153280,1
44039298,4
966313003099590656,5
50393521,1
239620631,4
1206762186519064576,1
35590563,3
1248809525907525632,1
838207103852396544,0
94897451,3
961069080605229056,1
1053766039,1
435571397,1
1052254761267937280,3
78410285,1
1948634347,2
735546744,7
14779015,3
14992591,7
24024778,4
1490387060,1
744334658,2
521872315,1
1570645560,6
996567753392877568,1
74572650,3
3234266917,1
761167885720956928,1
970351750422106112,1
1067473984088879104,1
148780457,1
2881331118,1
33747810,1
1976143068,4
716435110845808640,1
22453233,2
52146755,1
1160811348,2
2750714856,1
17477864,3
962554896397537280,1
110822758,2
1178325284115890176,5
1262155119505833984,0
1108544711801925632,2
182236262,2
26792546,2
2530089138,1
2178243152,3
2802681836,1
855229572345995264,1
1219258209451593728,2
1202644437454794752,1
212269612,2
836408868355846144,3
27311044,3
252663106,6
1162437676638887936,1
700121003,1
61830970,1
1202710888194678784,0
406745433,3
771296144,2
107817424,1
913712382794280960,4
105934142,4
1295261848032415744,2
195783637,2
139245277,2
19658826,1
78100510,1
67283363,1
62325140,2
4164398056,3
262078834,3
30648872,5
59167087,3
3026140439,5
832316491060097024,1
994001987506266112,1
913386947061731328,0
874535822158028800,2
18817566,1
2585696372,1
285282053,3
910492003359760384,1
227654213,7
930805809969209344,1
182889996,12
14353392,1
125128723,2
43855487,1
21570308,2
58675816,2
1054858888707801088,3
264879105,2
763341799951925248,2
282545479,1
195632804,1
715851056148791296,3
3236381990,1
14096763,1
30879010,2
285301140,2
258885469,1
39105645,3
300497193,1
1282203574781407232,1
192727728,1
88662336,2
789458607691685888,1
43773868,2
2896460998,1
28397634,1
126118683,1
296924721,2
64228568,3
2294895241,1
1947950642,1
19243316,1
35586563,1
1298547411665780736,0
2179951,1
1243484323594067968,2
7768402,2
21045275,1
4612157237,1
2354465522,1
36475256,1
42118048,4
762967494718005248,4
4248211,1
16005828,1
1747478930,3
1229952996,3
900822470286036992,4
398736366,2
36806263,2
18949452,3
909649075888410624,3
185270017,3
1251405534881812480,1
107746523,1
39103115,1
1580555131,1
19622212,1
1157045875857940480,11
1021346002446561280,4
2314166610,3
1140451,1
1017100433028976640,2
1202126714219794432,1
174225594,3
342226913,1
1134433206193872896,1
39000115,1
786270478017007616,1
29949435,11
40912473,1
1094039133197135872,1
743132167199395840,1
499073990,5
8072532,2
34713362,2
153492935,1
16446587,1
316509947,1
108342144,1
137785529,3
2498535124,1
14480378,1
404803341,6
6581522,2
28368776,1
1155027956504207360,13
14348157,1
2230072406,1
14360732,2
278776049,1
105939814,1
41847726,1
2389227352,3
116238355,2
473489184,2
3346403165,4
33612908,5
47440091,1
280830358,2
1651968589,1
792899276632391680,5
20789985,2
1279733571490590720,5
21041321,1
2711212681,3
111293316,2
773239635384426496,2
3233300657,2
1530916794,1
3310594985,2
348404205,1
114870265,1
3189576490,2
562456722,1
1242732603683332096,3
979029881991368704,1
737648140539551744,1
426159377,1
220684673,2
1023986311433048064,7
782472022487998464,1
1063037839913431040,1
69165006,2
43910797,1
53260985,2
222953824,8
262733718,2
3379460452,1
35528169,1
2519200094,2
16955517,1
3154508072,2
2345489538,1
21581503,1
230696471,6
8198012,1
2978345031,3
2859083781,1
66313848,4
3313767952,0
467418826,7
1518393091,4
1193927742,2
204245399,1
1298149041998446592,4
839828049285758976,2
143888360,1
287738586,1
20776147,1
121987042,3
321801106,3
120129682,1
225163993,2
2830587096,1
2950317022,1
460590093,3
51462013,2
1209111705143435264,4
817390429368885248,2
764222875,3
1127168430279483392,2
104156791,3
481943972,1
1247402410437296128,2
76771090,1
1223842864322318336,3
98698378,3
163799816,5
342802864,5
2558841197,3
1263790946006650880,10
41077287,6
1096681893364256768,5
986123312,2
48441742,2
245687754,1
1046031570879082496,0
1272524644243947520,2
1083611665,5
14109075,3
967027984426242048,2
1216421662717095936,5
1294536386352041984,0
2345445692,2
355437660,3
14609223,1
43326507,2
1175297600,1
1268737701693607936,0
93383829,3
85616395,2
21872269,1
1115565838717743104,0
31429459,1
113419517,4
14594698,2
2278084081,3
24021619,1
219105971,1
18861666,2
1968776268,1
104237736,1
1966131036,4
1342424720,3
2800389088,1
1192322061752061952,1
9317502,3
3097377387,1
4246009763,2
1119953351347773440,3
1283675581104750592,2
19547082,2
80096621,1
372536101,2
274138710,1
786931767898955776,2
832673881483644928,3
99458922,3
2966332097,2
3233995819,5
15361570,1
223135512,5
701380282,5
904869346060759040,2
310427634,8
320165073,3
1196482510328356864,2
314739143,4
802480365386526720,0
857315008111423488,2
57219430,2
1017797149,1
322937211,3
883662741235314688,5
1161861149656096768,10
241201438,2
63227088,1
94192126,1
711694309,3
192935052,1
1268421722421764096,7
1251413595981639680,14
266687361,1
1244679618981920768,0
1275327179132334080,1
50821343,11
6539592,2
147132161,5
1255728831438237696,1
1165685463216283648,5
32520659,1
1227904667163734016,7
91334232,2
130857715,5
1132994898511179776,7
253712142,1
510464011,2
2697945751,3
761325996427644928,2
56570125,1
956100107472162816,8
16175507,2
15473958,1
112897001,10
514283233,7
58952971,3
61290495,2
533391344,6
14224719,2
1117097991243014144,7
143651668,1
2603067229,6
283411624,3
312628015,1
706106255392284672,1
1250016573449854976,2
17797666,2
3883416257,1
1248600111086739456,1
6392972,4
90397068,1
1010183338399797248,5
722187001554944000,3
540297518,1
56424854,2
1261577414661951488,0
2718286175,8
17046810,1
1230255827728162816,1
23066185,3
205415788,3
2647336598,1
17158189,1
1349069646,8
767880855024828416,2
874452940227989504,6
56824988,3
1269391941726240768,1
1077971,1
289342771,1
21308157,2
165858521,1
226338599,3
1097499062084009984,6
3423307312,9
454746237,4
1192183422137065472,1
855422636,4
909308571480813568,6
3312752257,1
1158852089495347200,1
2333171106,6
262937086,1
166540467,12
235833507,5
67872768,4
113751890,2
14220964,1
20964387,1
15838767,1
863913327277330432,1
992038506766585856,3
165978336,2
2795103535,1
456808166,2
198948965,3
1100713888042139648,2
114040486,1
1183041,1
18949610,2
293049007,4
1257800772659675136,1
1192968446,1
65659343,7
1099460803126652928,1
1092242415790899200,2
36548485,8
817768341041352704,1
1868709518,2
152905518,1
3949525095,4
473464133,1
14190551,1
385473825,4
17632266,1
1008116738,4
3068295368,6
81692128,2
165104719,2
970179714861162496,1
3424040651,1
2297258730,1
1569051025,3
339185460,1
47216804,2
2376110249,1
278778939,1
45006808,1
1275879520285757440,1
2863487811,1
19568591,1
710775945158909952,2
1290228484036595712,10
18697888,1
349209932,4
33727663,1
109275829,1
39255883,2
12804422,1
733980060726792192,0
459968785,9
194450618,8
2417086718,7
702237688905109504,1
57524827,6
17844280,1
960923246341234688,3
16849477,1
1244691085856628736,1
1112976234,3
4748624320,1
1229587339208482816,3
739229617333096448,4
1146184728938254336,1
2312660334,2
1292702070429167616,0
389728785,3
966173391907672064,3
1194345163662991360,1
3389287714,8
712498689470672896,0
1596500892,2
1085029230092709888,2
2847428957,5
3373951996,1
41722515,1
722581280,1
28658912,3
577066381,3
274220410,1
1114960224367124480,1
29777185,4
1261111885182586880,3
948577571410796544,5
82629804,3
1067624608671694848,3
2497415172,1
517181332,2
1213910405430427648,3
21119272,1
41509142,2
1120201665175412736,1
2293462974,7
1214716685715935232,4
17686095,3
475340556,3
351287640,2
1293280406285037568,3
1275867279259926528,1
1123002671760277504,0
49493967,3
19924520,5
1116024355320999936,3
15930906,3
281623580,7
1163492919250059264,3
2984985272,3
1036023339352039424,8
973422398111232000,2
1285219074402738176,1
785952883942371328,3
976533744076062720,3
739245154419236864,1
271512787,2
36890646,1
272615180,6
601538254,5
1152622862974488576,2
55487983,1
423163065,6
1280956093489917952,1
701232481,3
919106831338934272,1
1035622506156187648,1
3222564480,4
173554222,5
83225781,1
860269091050881024,3
1292180575051227136,2
709258992,2
3073827025,1
1194813105106124800,1
336272760,1
180884045,5
242982376,5
370225661,1
343588675,2
1281240262291984384,2
1143548616100982784,1
1048610041,5
1258539051222732800,2
822530185983442944,1
51968680,1
3318058428,4
35227884,3
1295314343874134016,1
1136488052606373888,1
816649003,3
15588657,1
1287272419103711232,2
175175474,1
886712228627398656,2
1161328567013261312,1
36838687,5
335501334,8
44782416,1
975066918,2
1278152744029822976,0
434423224,3
3277904570,1
589768002,1
2157484838,1
34047021,4
562236982,4
296658954,1
174907987,3
317192478,1
1436636486,1
4136055017,1
975594176908849152,3
1265262088383074304,7
1350838758,4
17821827,1
35246396,1
27796499,1
1614122550,3
2330699398,1
1016382099459334144,2
1284157114328514560,1
1191909793293844480,1
295701094,8
1459758564,1
993281588875137024,3
959228652406956032,3
48849410,1
2282413220,1
839863399928459264,3
34178172,2
882824281,3
325951884,6
4617189558,2
387470201,1
635059054,3
1195217376976879616,0
922437664841793536,1
989482249937711104,3
1232918977162006528,6
345554275,6
164774445,1
2585615872,1
162077205,3
11740902,1
43403778,3
798631175631884288,8
2584891794,4
18009334,1
3133019786,6
3304670383,5
1120023013188087808,2
221154502,4
335372810,1
19853312,6
888888407778365440,6
827467680,2
44452312,1
15537451,3
249891321,3
1287475487967784960,1
1080523061084999680,1
980069713567825920,1
378405652,4
227472586,2
105211981,1
38697577,2
19486963,3
1420667916,3
27786586,3
1171926103394607104,6
293799687,1
172226120,3
491906098,7
1566402715,3
893542069603639296,6
1296010872,1
782466899661688832,5
81756964,1
1187321002222673920,3
977328500200935424,4
2179528681,2
231207207,1
892534063004864512,4
499987177,1
35831704,3
19993788,1
498529407,4
1033776717137989632,7
713810631351083008,2
1297233010576756736,3
334110750,4
30347839,1
1279936581432999936,2
799691957526151168,1
1294424297063084032,1
40927173,4
914594355729588224,2
3038729978,3
16311797,2
1485429175,8
944000479863934976,1
114887629,1
1171506647220420608,1
968887118339723264,4
40522892,1
2847028078,1
18303607,2
1177867934913515520,1
43865514,1
437807525,1
389648599,1
1952827922,1
355237624,2
575495432,3
41160276,2
242169927,1
2234825047,3
42769016,4
1887221120,1
4211254191,2
158769098,1
70813255,3
3252854330,1
991629841844916224,3
622233872,1
87114886,2
51103360,1
1211373803130851328,9
2675565278,1
1284785713888686080,1
16043205,2
212358495,2
18681139,5
15791186,1
9830752,1
398271367,2
82853372,3
17291393,2
1048144502,2
91409081,1
552146644,1
823693635564802048,3
138249035,9
3247896487,3
64134816,2
287907567,4
1270805844771442688,1
1107452575773798400,3
255569165,1
4332377133,1
31564071,1
4064175019,4
376453771,2
506644287,1
93612999,7
15640646,1
369033079,2
1252745595321675776,1
263292498,1
1241721363158765568,3
68742060,1
1002077772,3
709116499756130304,1
2329827494,1
389020043,1
976275902496673792,2
616239843,4
3556556245,0
14197970,2
49979793,2
1075216106,3
16034238,2
48333110,1
1058380976500498432,1
4655155948,1
900912463494905856,1
121626258,1
79909728,1
940945374096838656,1
1491224696,1
1038478052454543360,1
46220856,1
817215304443064320,1
889100388,2
768309974493691904,1
3184329353,1
1189832887388057600,3
812513674476732416,4
19795988,2
57754211,1
491859352,1
1220147332194455552,3
14857460,1
22012091,1
771343076602155008,1
21822997,3
1129373133557907456,2
148439696,1
171883354,1
19601442,1
189180763,2
242862147,3
25202268,2
2988022205,12
288243789,1
19108808,3
15970567,1
152725261,1
1113097628089225216,0
1350373951,3
18646280,2
27995424,2
248446512,1
22055109,1
981696610752258048,4
18216752,1
2764578313,1
1241822899,1
58379169,3
147467535,1
221793778,1
1511299686,1
83858789,2
2937550630,1
67427362,3
22256645,1
2855864495,1
327071763,1
770260788015751168,1
2289829813,1
1399231,1
37764422,1
23176276,4
922934330527244288,0
971723743,2
700637300,2
57338175,1
123738314,2
202298302,1
60640886,1
104691452,3
2302219266,1
304576970,1
369298441,1
1296929012892213248,1
1241159403769942016,10
1468256168,1
33474655,1
254218142,1
1629012218,1
273700859,1
56700964,2
20823773,5
970366180027457536,3
381603450,1
1272004662187692032,2
411930852,1
1431024362,1
82100982,1
161311174,6
16297787,2
281273320,3
858106655170363392,1
1297596963081162752,1
1265731538769063936,0
2904728750,1
30373210,1
34485937,2
15991349,1
295685416,1
594216778,1
1275501840822566912,1
2154048852,1
1050069829141585920,2
787866360,1
151680843,5
15000261,3
279835771,2
2773412743,2
1293505621661233152,0
16991392,1
1004873480851148800,1
2460823640,1
2327316989,3
1289766981126823936,0
1167290248918753280,1
1720122115,2
1248745100131385344,1
16076032,2
863943775,1
1118662881766195200,1
1258511701307097088,1
22852160,1
1182002640151965696,3
67760095,3
909168437158715392,2
2832903175,2
234015092,5
169489272,3
1012846580557328384,1
138419805,2
4500610874,2
931979763689906176,5
236526490,1
1415153802,1
701773628396933120,3
1202658321074925568,2
2819381883,3
336437807,6
269891467,2
101546879,1
4352986119,1
1252471470434942976,1
467642600,2
1208626934382354432,4
19070315,1
1267543618493059072,1
111203732,1
905924339668799488,2
1024761511980490752,4
22598369,1
1165603929582796800,3
1054109864870334464,3
2985220816,3
30994489,2
3008797333,1
3090497637,1
1115453960851214336,1
3027946961,5
560777013,7
200511006,1
27772336,1
49960226,2
807980549168103424,1
217304598,1
466080434,5
795803958098980864,6
64254759,4
396751441,1
1298710934571986944,0
1318408200,3
475473929,3
325360668,6
145642542,2
19129801,2
515620138,2
1083956670760398848,3
1277747931383291904,2
965586036507123712,2
111470799,7
317778933,9
974164001536946176,1
849937904,1
35203319,2
1247071231813304320,1
2800369406,1
546128934,1
33769108,1
1355123094,1
1283430098318884864,1
822216313846239232,2
1083465257077608448,1
1141445364928503808,3
3014053944,3
316700142,1
158865339,1
760165981,5
14143903,2
126534278,3
75368724,1
20306645,1
4582543134,2
3420734105,1
2350997746,1
990291588,1
923761623130693632,1
33975675,3
2975526330,2
1298687762149728256,1
1112209598130225152,4
250210168,3
838460211367129088,5
356837415,3
2383074439,4
1178039474346852352,1
1024245886048759808,1
420624917,6
732319709182476288,2
272730913,1
1272401849346187264,2
1109234347771613184,4
1270900631528779776,1
23170145,2
17995528,1
1170200146719715328,2
1205195947430555648,1
112154808,4
249716907,1
2195431,5
2190021610,1
1108900566061772800,1
1107043802991063040,1
470501944,3
18461353,1
423522416,1
211093750,4
104851609,1
445761291,4
250469386,1
922103598,7
1638567391,2
701983810720817152,5
38463105,1
58181147,3
267366403,1
16753192,2
88711812,2
715008721701588992,2
36382502,1
3082670715,2
858569664,2
112805276,6
343372674,7
3659148448,4
1298002335952564224,2
17676713,3
55002270,2
15096096,1
1107153570900500480,3
875060740075397120,1
214548815,2
992006833911955456,3
49279876,2
436090814,1
2571250645,3
143980312,13
934932498760589312,1
417349471,2
900276894792396800,3
982029568004378624,4
1016432663626952704,1
33922532,3
62337788,2
820549387478667264,5
80676273,2
776543328,1
1549487167,2
1208220310916481024,1
60469989,1
4586719214,2
237161568,1
281693347,2
371448346,6
960322178,1
218653062,3
580145437,3
1266263521764839424,8
34404101,1
2515097568,5
80820758,1
711865629834260480,3
19655321,3
1105660673445380096,3
372754427,3
241482031,1
736162074078896128,2
361908060,1
2717289367,5
160672486,3
29464363,8
265845099,2
17835316,1
1724893783,5
2419395355,1
51884978,4
1219648237839310848,2
62983284,5
344742590,8
1252297526541201408,1
1265995834254143488,2
369680637,1
33808317,2
146331558,4
988384222057566208,3
269979056,3
41115130,3
800715400828751872,3
1232008416173776896,3
35692915,3
1164538405633572864,2
213341873,6
43885373,2
738867336229195776,1
1652260705,1
921387530,2
3211006937,3
884329153700429824,5
65222047,1
987569960,1
1269359668502999040,1
2569036887,1
276916792,2
25960040,1
119844768,4
3765479422,1
1168066038950445056,0
1230275071383441408,1
47581755,1
858800562,2
20838343,2
888895487813832704,1
3003870533,3
281902422,3
229114225,1
99728612,3
256551011,7
1212819225695244288,0
297098066,5
493249666,2
2584428931,1
19636948,1
6134942,2
17797990,1
2717254872,3
730709048954249216,9
314901898,1
17312214,1
1295770437629206528,1
880142286176231424,3
909749646267953152,1
1364308561,2
19069449,1
3577951452,2
1052446180104437760,4
47139630,3
2722702338,3
1282063001202372608,0
99419375,1
173732791,1
86972419,3
87781747,4
52181976,9
1243479075009769472,1
912265488,1
1372341481,4
58755187,3
724625805662392320,2
999559092757819392,5
3241808611,1
1296540279760195584,1
1290082680,4
1864691888,5
2827877600,8
929036959061815296,5
851938818630402048,5
1194120353431224320,1
16680962,1
27699999,1
2160297990,4
28327049,1
618336955,6
1058713482,7
14229661,2
1233082965472817152,7
2997001,1
1000229461856530432,6
502831099,3
504246395,16
43166813,1
28225535,1
1182188521307529216,1
16863340,5
1903382054,3
537592345,1
1258912362721132544,1
1723948044,2
2832288816,2
803199792369180672,6
1299346635986808832,1
960791198653919232,2
1282399463567437824,1
134926443,2
35391464,1
1278512066278633472,3
44084633,1
406586297,1
43190280,1
976939127860969472,5
73992972,3
487322879,2
715971372225310720,3
2870191452,2
1265854497634627584,2
1028145183555284992,3
127099154,5
1188158892334813184,1
898875170311385088,1
886616439901356032,2
405836665,6
365793294,1
230935619,2
108429421,3
1296911544400392192,1
109347321,3
801219876320907264,3
38292671,1
203189115,1
714954074,1
491229856,1
112342335,3
1222462139811713024,2
60721387,2
205302299,4
209708391,2
200514238,2
740350741,2
1199489176040886272,4
1299143254542295040,0
184323048,1
528112270,1
1191430775830458368,2
784848434104770560,2
122469788,1
273489082,2
1012496928368668672,1
1299316539267530752,0
3163847230,1
3364484080,1
88776580,1
188283858,3
821912337711927296,2
891450230,2
2226946515,5
1180262001253089280,11
21210275,1
21640401,6
908420648854269952,2
22523741,1
20014300,4
1204255720587313152,2
327932987,2
1689053928,1
2160066534,1
106345557,8
68692418,1
46116615,5
29920208,2
20646151,3
601998042,3
292062486,5
807842274,2
1253975369109168128,4
130875228,1
129885907,5
1266022889725341696,2
836062850183495680,1
3251381281,8
1123478563372584960,3
783807811843002368,2
720872438,1
265653022,2
3518971516,4
95225893,2
454447046,1
1291016101850218496,0
2416541227,1
20991021,2
1491330559,4
846875732789907456,3
22720424,1
22870549,2
3012334485,2
894000600811278336,2
1223516024,2
35472084,2
3166012745,3
23678079,2
193899332,4
974142083954028544,2
1258033967455973376,2
116048117,2
464042992,2
2335663345,1
858752616721002496,7
341166156,11
1027134433,3
20485202,2
41392430,3
162031341,2
2931762061,4
1151296661123211264,3
261494209,2
958790572231274496,3
1100073846949007360,5
108178984,7
2339526849,4
1638335384,2
260540115,6
205915163,2
455884355,3
85844398,1
17773367,2
1287609445694844928,1
781417254,2
2171242562,3
34701524,3
2507784984,1
103111232,3
1152958656746598400,2
108343226,1
1280312802947690496,0
21436663,3
15997981,1
330631839,1
2667857126,1
78496061,5
34569575,1
844180087,3
251760154,1
1222152199414808576,1
1099705831984164864,4
2585396407,3
2534400153,3
32816500,1
382708289,2
1243219918801244160,1
3041292656,2
890119581699895296,3
46856486,1
886402443600416768,1
81906909,2
2172982736,1
2163879360,1
1942555842,6
1045976040877756416,2
1419020106,3
866576836486193152,1
1566209258,2
1170744810065600512,3
836651587,1
1102282071505076224,5
822311727517732864,1
125792863,3
575882566,3
1393009105,3
1114189967478132736,1
985518712173162496,2
191681844,2
1199338950952804352,7
132819222,1
1249259750618853376,1
27020616,1
1157047234875273216,4
1100152735528378368,5
1062512647076118528,2
948515702092320768,4
1006378652890787840,7
1273071007,1
136366616,2
1583574210,3
1072870833939304448,3
1245521152765620224,1
799464151047372800,2
1138151441498038272,0
1113888804354560000,1
966700636044713984,2
466042921,1
52323234,1
701095012273147904,2
786059699460472832,4
188120286,10
247170518,1
60481163,2
14763734,1
1215513895961612288,2
22529851,5
167895983,3
302856349,7
732446218626813952,1
808820554622869504,4
613512037,2
34691087,6
43982860,1
1192522826332422144,5
219703427,4
1189715287446302720,3
889967464574050304,2
1133010651968729088,1
216414953,4
1168307355097935872,3
59804598,1
1303412388,1
125626887,2
775228516237324288,1
132232242,1
1015049688507174912,1
3902512099,2
465245804,8
4131266472,3
97779078,2
29520332,1
253390974,2
2992670646,4
19840146,2
2194843036,4
1222957405354500096,1
1144432829511667712,2
20522881,4
168854832,5
1151087652344664064,1
145346276,12
55075301,4
99541174,1
1222652534306701312,2
2738196447,3
737918314647851008,2
2793505756,3
859492348975169536,1
1021655155,3
242323000,6
1030914593504337920,2
414552703,3
4419060771,3
223550096,1
242891510,5
194714715,2
355741893,1
2152169702,2
57068492,3
932011897,3
19037359,1
2961482909,2
467009841,1
35347653,2
334161960,1
339439197,2
2658107449,0
38610161,3
45882011,2
163667758,1
1053127695851237376,1
1081250467391459328,9
843533518835716096,1
762082430966784000,1
23561746,2
19426562,1
22558109,2
99022751,1
341101838,4
211901258,1
1006654104662228992,1
2924496650,1
15906381,1
102121246,3
17378543,3
16305370,2
734411522898812928,2
18732075,1
465329945,6
785187487,3
902262985,1
629511278,1
485091747,5
788158068,1
1261279250365087744,1
4893051575,1
27546473,2
1209434623,2
16148357,3
2977466998,2
4455905494,9
323443724,2
17550959,1
188973186,1
581683468,8
17241749,1
42965310,8
190244444,5
778933753150251008,1
1262516059602472960,1
195379219,1
99151587,1
66244710,1
3309952593,1
17613631,1
32535143,3
927909469853503488,1
28283145,2
17144620,1
110841960,1
15590090,1
968119134348300288,1
13115562,3
35969010,5
817431873064488960,2
70115381,2
42887383,2
1236020166879858688,1
20511205,1
2149722656,1
864664030786461696,1
15100219,1
800519247449366528,1
823668126,4
37969395,2
66117259,4
178777808,1
262910612,2
52494566,1
17901391,2
2574045211,1
1285353859,1
3916268174,4
19965271,2
2490921764,2
88118721,3
2716767158,7
808589385352482816,3
218975278,2
296676963,2
2196990464,8
877257289,7
33913261,1
97774574,1
1380622068,2
41351038,1
770375493203832832,1
19494203,2
22508473,1
1071178076166381568,1
2591002274,2
2562441031,1
1223710386756567040,1
906512822816960512,1
27575995,1
6398622,2
15298305,3
37849192,3
297795047,4
46279940,1
2488381142,1
27845765,4
474995307,2
15805629,1
116791717,4
36479143,6
2200495381,1
16468227,2
3116291623,1
10658802,2
18713125,2
348702069,1
739070807478030336,1
97591619,3
2435905878,3
19561383,3
16801344,3
17107843,1
319785911,2
1081350574589833216,1
164599258,1
3230188044,1
564173073,4
819187364,15
16215003,2
80110904,1
17360768,3
543027311,3
387425845,2
62934615,2
290384690,3
19248232,5
21353369,3
3306497497,1
1177734534,1
295717702,5
38992089,3
347275112,1
1249658010,7
1471120249,1
8953122,1
851576783027675136,13
3421177871,5
48545295,1
85710563,1
2147904750,1
865424467,2
14339845,1
15869968,2
2315598541,4
69388514,4
21417352,1
74678179,3
1022866296759705600,6
200558578,4
14262894,1
18796945,1
748877199013326848,3
11727912,1
14294848,1
27466789,1
816438390862282752,1
27315560,1
34933201,2
974585874716356608,1
19575278,1
33769900,2
14616456,3
34775108,2
42266519,1
208346105,2
177697549,2
29157450,2
296150557,4
2828062573,4
15784302,1
234180328,4
1131841273,1
1110416209814515712,1
30142933,1
12830,1
781820628663951360,8
1434880262,2
16438494,1
3039432291,2
25774206,4
27616593,1
136504957,2
16742191,2
603046642,1
29285140,3
2308674822,3
119945324,1
146131271,1
2433826248,4
1099530463172022272,1
799243476,3
16019789,1
177682571,1
2156077754,3
36124213,2
65475932,3
50479796,2
88540659,7
20110907,1
60790278,1
144813316,1
732515283902943232,1
82993508,3
8781122,3
2545731152,1
252764055,1
723268016,2
15887328,1
871809558590758912,1
2210805907,1
170404126,2
121184959,1
59770794,1
148192924,4
1166524855988080640,2
1661506716,1
41729564,3
73197927,1
882846482,1
278860877,1
367802821,0
27717786,5
1970357096,1
310514075,1
21363865,3
16172747,2
831920300,4
358545917,1
78638154,4
942308439052648448,1
1902960038,3
1229790270222323712,1
783905274,5
1245716209040887808,1
634011765,3
15659178,1
1083514790272741376,1
747212842470891520,2
26007726,3
2317149061,2
1096193200748982272,3
486902154,1
830122005030694912,5
274040163,2
20562251,3
1296635067629023232,0
107502030,1
15522100,2
1157239191241183232,2
479830294,3
931961869992161280,1
24457199,2
562372370,3
870206823793659904,1
827876098595766272,1
996479647,2
352069004,1
1135716328499798016,1
164407470,2
6370862,1
17079410,2
1294950731779211264,2
977228469267464192,3
411355698,4
1013510717926825984,1
414431866,3
29242152,1
1273782127805546496,1
1478021089,9
559680369,5
18345490,2
793851367504900096,0
33836629,2
1278460302,3
22189025,2
1262083227864498176,2
950783972,1
30864583,1
33167272,3
7748752,1
115862154,1
1180935702,4
1066137614946844672,3
226813577,2
763888522256322560,1
1260929606334377984,1
994843448653111296,8
90236377,1
888405350239653888,3
278142809,3
2816591352,1
14390690,1
123243290,2
2797602696,2
167095835,1
1287741995889418240,3
2725360627,5
773720494487040000,5
1211640164474220544,2
2415066270,3
1942604780,3
815275309750591488,1
751552860303683584,3
735119888520470528,6
1184198335219093504,0
980703501440487424,6
933693659677110272,2
1282998572187672576,1
990660402861281280,2
116988614,2
16725702,1
71350083,1
1299841225814683648,0
16392440,1
17873567,1
146718346,2
5726252,3
3199948059,1
825469553761193984,3
30809324,1
425828787,3
23068346,1
765926406622699520,2
2792002925,1
25950355,1
769762994,1
2517432966,2
15133627,1
105174965,1
292463201,3
36713395,2
1086047476287750144,2
780812734476668928,1
1018296820752158720,1
42637316,1
1537539380,1
853752662,1
61242633,1
592351282,2
1011360758,5
1232830351455612928,1
1284490428,1
1292062440910237696,3
249576349,1
1096705832220119040,2
1011691566732337152,2
259540958,1
3496641,1
605763663,2
62917505,3
1125103202548895744,2
7555262,2
17696167,5
1100021032310562816,1
18611808,3
958744120154980352,1
1079443074,4
825724301915602944,1
1666247983,3
3433954600,6
784207005875511296,3
1280758631982436352,1
91785747,2
1285026069515505664,2
827513520090652672,2
43906698,1
14237896,1
1255080782399328256,1
1283159771105890304,1
302082926,3
1144287215125553152,5
1117817268707180544,1
728398021927407616,1
38190583,1
172791804,1
23797067,2
332753135,2
239881246,1
97457935,1
1242140848571191296,1
3139535528,2
3487005012,6
957288319284494336,10
1270953816,2
3148453712,1
1135556482165084160,1
1634248890,2
414205827,2
3437532637,3
14182620,2
637049788,1
975337043944407040,3
730121169194655744,1
879161563,2
3587741,1
24947396,2
39743812,1
1385094134,1
202520433,1
272005814,1
64632843,1
1039348253446295552,3
435697709,1
1074285717163917312,2
103019925,6
17526804,2
976742496775688192,2
495073967,1
1250624522161516544,2
132590778,1
62442994,4
1906477165,3
46194291,1
5514192,1
1167415617252667392,3
904864244830806016,3
802673949557411840,1
854483338530349056,2
74161330,1
1237426322680528896,1
2723154489,2
1077756486997168128,1
1172345572403175424,2
17032715,1
795521517433929728,2
823994624872058880,1
1640169925,6
1242235294692376576,1
1020265032,1
1196420554900701184,3
39020790,5
915143681094516736,5
932200814235484160,3
729440131208327168,1
106470768,5
22759980,1
1212856054565859328,1
14803678,1
11831752,2
451346444,2
1260857051107868672,1
2803137265,1
1677338720,1
947347279375228928,6
1060141311389396992,1
506652594,1
706933895502163968,6
568871711,2
754299512,1
1234462728,3
2879066711,2
58570156,3
118389046,3
1254247214756630528,4
256416209,2
1223120872296173568,6
447700550,3
274145561,3
529133493,3
1050758346075066368,2
872793863706083328,6
745666192917041152,4
1283886750235066368,8
19996308,1
1194842253757440000,5
840238489295847424,1
2504903922,3
4098176595,5
248766935,5
125532401,2
3390133696,3
2333223628,2
310318688,3
781293584255479808,10
914661478375899136,4
1297904631092305920,1
37765770,2
1275696724787564544,7
69282408,4
1154006099302866944,11
74328458,1
769343046995574784,6
823264534609661952,3
309220197,2
550281859,13
1725419738,6
